age_years,gender,ssc_percentage,hsc_percentage,degree_percentage,degree_specialization,technical_score,aptitude_score,communication_score,skills_match_percentage,certifications_count,internship_experience,years_of_experience,career_switch_willingness,relevant_experience,previous_ctc_lpa,expected_ctc_lpa,company_tier,job_role_match,competition_level,bond_requirement,notice_period_days,layoff_history,employment_gap_months,relocation_willingness,status,experience_category,skill_level
32,Female,60.22270995,66.45866677,66.95113143,Electronics,80.69295734,57.16291651,77.03381993,52.09871147,1,Yes,2,Willing,Relevant,5.375946865,12.55233721,Tier 1,Matched,Low,Not Required,90.0,Yes,0.0,Willing,Not Placed,Senior,High
27,Male,60.40404983,69.62255973,74.7832145,Mechanical,76.32326408,49.42806148,88.74638943,80.95677888,2,Yes,3,Not Willing,Relevant,3.343564063,3.026984291,Tier 2,Matched,Low,Required,0.0,No,3.0,Willing,Placed,Junior,High
22,Male,72.34865098,71.96755261,77.99628562,Electronics,45.06646389,57.36869027,61.48207128,69.1344356,5,Yes,0,Not Willing,Relevant,4.709147726,7.120529108,Tier 3,Matched,High,Required,30.0,No,12.0,Not Willing,Not Placed,Fresher,Low
26,Female,62.17880509,75.54047863,83.7985589,Computer Science,70.14228024,54.22909267,84.72843304,64.7977385,0,Yes,0,Not Willing,Relevant,2.21423266,11.62550181,Tier 2,Matched,Low,Required,0.0,No,0.0,Not Willing,Not Placed,Junior,Medium
34,Male,66.29338532,63.15472811,68.20375723,Computer Science,50.39023687,67.91110931,77.5201932,62.89596559,2,Yes,1,Not Willing,Relevant,7.694608822,8.061193963,Tier 1,Matched,Low,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
28,Male,71.68544373,69.94006209,62.14638271,Information Technology,79.6923426,68.14341027,59.53856855,48.77728473,3,No,4,Willing,Not Relevant,4.743225141,8.721239677,Tier 2,Matched,Low,Not Required,0.0,No,12.0,Willing,Not Placed,Junior,High
28,Male,64.58102833,66.61450202,79.27354113,Electronics,61.72934276,62.50574065,48.98411565,76.02458517,0,Yes,0,Willing,Relevant,1.0,7.061274619,Tier 1,Matched,Medium,Not Required,30.0,No,0.0,Not Willing,Not Placed,Junior,Medium
24,Male,63.12907689,77.45412548,76.03408435,Mechanical,75.09810113,62.52474396,53.13270616,78.29301937,2,Yes,1,Not Willing,Relevant,4.015932987,11.41872965,Tier 3,Matched,High,Not Required,0.0,No,3.0,Not Willing,Not Placed,Junior,High
26,Male,80.24187365,62.41879057,60.93417895,Others,72.71519099,64.07980352,75.32922853,79.01142621,1,No,1,Not Willing,Relevant,4.913684639,3.774591294,Tier 3,Matched,Medium,Required,0.0,No,3.0,Not Willing,Placed,Junior,Medium
34,Female,68.29333739,51.73224717,79.10369515,Computer Science,54.13564989,69.01065438,66.66841258,69.91466397,1,No,2,Not Willing,Relevant,5.909982785,9.304551489,Tier 3,Matched,Low,Not Required,0.0,No,3.0,Willing,Not Placed,Senior,Medium
25,Male,75.20523731,75.94451106,67.72577584,Computer Science,57.15935126,82.10580117,75.15712626,68.73739709,2,Yes,1,Not Willing,Not Relevant,2.172018217,4.776372319,Tier 3,Matched,Low,Not Required,0.0,No,6.0,Willing,Not Placed,Junior,Medium
29,Male,65.33333573,67.3847118,67.2112407,Information Technology,92.52850066,85.89594797,63.30390235,82.78384814,0,Yes,0,Not Willing,Relevant,3.058831518,4.403889804,Tier 2,Matched,Low,Required,0.0,No,3.0,Willing,Placed,Senior,High
28,Male,68.72990498,51.92582508,72.91312201,Mechanical,56.72451315,61.43564581,58.73186742,64.85443545,3,No,3,Not Willing,Relevant,7.822650819,8.981662566,Tier 2,Matched,Low,Required,30.0,No,3.0,Willing,Not Placed,Junior,Medium
22,Male,71.6533957,72.2486397,75.20246087,Information Technology,51.34858447,84.35443964,62.68952008,83.59100567,1,No,0,Willing,Not Relevant,4.589852823,11.62375506,Tier 3,Matched,Medium,Not Required,15.0,No,0.0,Willing,Not Placed,Fresher,Medium
32,Female,70.06377457,76.15487898,68.97719791,Electronics,69.3819587,53.85355225,50.52726793,90.67451234,1,Yes,2,Willing,Relevant,5.327522835,8.617987279,Tier 3,Matched,Medium,Not Required,15.0,Yes,0.0,Willing,Placed,Senior,Medium
33,Female,71.87615357,70.67726778,75.81778573,Computer Science,81.16276456,50.80524087,54.83093884,98.09490955,2,No,5,Not Willing,Not Relevant,3.77762187,17.14372786,Tier 2,Matched,Medium,Not Required,90.0,No,6.0,Willing,Placed,Senior,High
27,Male,87.09778764,72.7554122,79.12359046,Information Technology,79.11576399,62.76211756,60.37865985,51.65187396,1,Yes,1,Willing,Not Relevant,6.464915977,3.0,Tier 2,Matched,Low,Required,0.0,No,3.0,Willing,Not Placed,Junior,High
27,Female,77.63266234,84.94247244,79.36329157,Mechanical,47.58441419,68.12083064,53.59757747,72.40841122,3,No,0,Not Willing,Relevant,6.012494927,6.33858765,Tier 1,Not Matched,High,Required,0.0,No,0.0,Willing,Not Placed,Junior,Low
31,Male,74.49766567,68.43876468,74.64239048,Electronics,70.9416209,66.02567762,57.36340767,78.05862939,4,No,3,Willing,Relevant,5.893604906,7.816708531,Tier 2,Matched,Low,Not Required,0.0,No,6.0,Willing,Placed,Senior,Medium
34,Female,78.88654225,85.56708442,71.17267275,Others,61.75040375,77.23561711,56.37384039,74.2944224,1,No,3,Willing,Relevant,7.752098461,7.264110837,Tier 1,Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Senior,Medium
34,Male,66.61543338,67.42314679,70.04643747,Computer Science,80.3433977,59.22986748,74.43788614,93.94741832,2,Yes,1,Not Willing,Relevant,8.386903312,14.05772543,Tier 3,Matched,Low,Not Required,0.0,No,6.0,Willing,Placed,Senior,High
32,Male,83.18393723,62.07031532,84.44918214,Mechanical,88.85496889,45.39849842,61.54659646,76.5827886,2,Yes,2,Willing,Relevant,1.0,11.98691355,Tier 1,Matched,High,Required,30.0,Yes,0.0,Willing,Not Placed,Senior,High
21,Female,58.11073929,74.41150659,77.94805092,Information Technology,51.48949862,52.05392825,72.7065503,68.11277041,0,No,0,Not Willing,Relevant,3.620440327,11.00336128,Tier 2,Matched,Medium,Not Required,90.0,No,6.0,Willing,Not Placed,Fresher,Medium
21,Male,74.22913055,89.36738024,83.09303529,Information Technology,80.07335108,62.1641004,47.04084601,70.77696986,1,Yes,0,Not Willing,Relevant,3.017340005,3.728038267,Tier 3,Matched,Medium,Not Required,0.0,No,3.0,Willing,Placed,Fresher,High
32,Female,80.91863055,81.98568163,77.49758776,Electronics,67.02359217,75.20877718,54.24188872,62.72935462,1,Yes,3,Not Willing,Relevant,3.236931933,7.63367075,Tier 1,Matched,High,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
24,Male,58.65177646,71.5783479,80.95574489,Information Technology,66.98851316,51.14119962,73.90507033,72.30026917,2,Yes,2,Willing,Relevant,6.02549834,8.152642356,Tier 1,Matched,High,Not Required,0.0,No,0.0,Not Willing,Placed,Junior,Medium
25,Female,70.72049004,73.30118459,71.80176539,Others,53.10869412,71.89031355,86.00447187,64.68370427,1,No,2,Willing,Not Relevant,6.987666768,9.931849581,Tier 1,Matched,Medium,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
24,Female,65.79441954,85.21774478,67.29952811,Others,75.08225726,71.62054542,68.75910469,72.78953176,1,No,2,Not Willing,Relevant,6.058122221,12.14473255,Tier 1,Matched,Medium,Not Required,60.0,No,0.0,Willing,Placed,Junior,High
27,Female,59.35196174,78.30821596,76.71741505,Electronics,53.45587606,78.53476808,63.79595046,85.18211263,0,No,3,Not Willing,Relevant,6.920009963,4.880069481,Tier 3,Matched,Medium,Not Required,0.0,No,3.0,Willing,Not Placed,Junior,Medium
23,Female,71.72388217,66.1857685,66.19214302,Others,57.60132655,66.58392828,64.16309433,58.49613885,2,No,0,Willing,Relevant,2.027495461,5.367089104,Tier 1,Matched,Medium,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
27,Male,67.27780639,78.36540253,64.62601571,Information Technology,72.0449054,59.25957752,69.35616169,87.84741068,2,Yes,0,Not Willing,Relevant,1.970809825,11.22617392,Tier 3,Matched,Low,Not Required,60.0,No,6.0,Willing,Not Placed,Junior,Medium
33,Male,78.92812468,71.06673969,74.34865679,Electronics,62.3835655,69.79916799,61.58902184,60.12537169,0,No,1,Willing,Not Relevant,3.859174175,6.52045362,Tier 2,Matched,High,Not Required,15.0,No,0.0,Willing,Not Placed,Senior,Medium
28,Female,69.53222238,64.03276021,61.39458013,Mechanical,88.05551128,77.25714031,69.67475135,100.0,0,Yes,1,Not Willing,Not Relevant,3.892562185,5.212106052,Tier 2,Matched,Medium,Not Required,15.0,No,0.0,Willing,Placed,Junior,High
26,Male,61.45423698,74.54626091,75.24093248,Information Technology,67.63827356,57.31514402,79.0304499,52.21601466,1,Yes,0,Not Willing,Relevant,4.836865177,5.59793584,Tier 1,Matched,High,Not Required,30.0,Yes,3.0,Willing,Not Placed,Junior,Medium
26,Male,68.76624541,63.79211208,63.21545256,Others,75.49233989,68.78003065,66.21958736,48.79170243,2,No,1,Not Willing,Relevant,3.911856653,8.742696947,Tier 3,Matched,Medium,Required,15.0,No,6.0,Not Willing,Not Placed,Junior,High
28,Male,66.12609262,72.13580819,64.1456128,Computer Science,53.12548643,70.83912915,65.8114597,78.3220124,1,No,1,Willing,Relevant,6.615520958,11.0292977,Tier 2,Matched,Low,Required,30.0,No,6.0,Willing,Not Placed,Junior,Medium
28,Female,81.71542726,85.20763278,83.76337507,Computer Science,61.42711509,49.45444271,65.87693111,78.47551979,0,Yes,1,Willing,Relevant,7.424123298,7.61094154,Tier 2,Matched,Medium,Not Required,0.0,No,0.0,Not Willing,Placed,Junior,Medium
27,Female,72.95738542,64.51988533,77.38412526,Mechanical,73.95920646,69.38280698,53.53365133,59.7617645,2,No,0,Not Willing,Not Relevant,4.030821963,8.989911606,Tier 1,Matched,Low,Not Required,15.0,No,3.0,Willing,Not Placed,Junior,Medium
26,Male,70.04940214,70.23049206,79.45254925,Information Technology,68.24325191,83.96581183,62.12603648,64.73564474,1,Yes,1,Not Willing,Relevant,2.116115502,6.653603768,Tier 3,Matched,Low,Required,15.0,No,6.0,Willing,Not Placed,Junior,Medium
26,Male,85.66768652,87.91221183,78.229554,Others,83.32702405,89.16924288,58.26088297,63.29190063,0,Yes,2,Not Willing,Relevant,7.525896461,13.18310594,Tier 1,Not Matched,Low,Not Required,30.0,No,0.0,Willing,Placed,Junior,High
30,Female,72.45053255,74.31616083,70.93320894,Computer Science,70.69625122,53.94832185,71.89779629,96.28908004,2,No,4,Not Willing,Relevant,3.758594009,4.903644363,Tier 2,Matched,High,Not Required,15.0,No,0.0,Willing,Placed,Senior,Medium
31,Male,69.97121038,81.77372712,74.05503331,Electronics,61.39336057,56.91922545,50.7335887,54.82662769,0,No,1,Not Willing,Not Relevant,3.29876764,7.411827745,Tier 2,Not Matched,Low,Not Required,60.0,No,0.0,Willing,Not Placed,Senior,Medium
33,Male,67.44686326,62.5295673,55.18836529,Information Technology,70.31153699,73.50786335,68.39049656,84.45090372,2,Yes,2,Willing,Not Relevant,2.85436797,9.028307224,Tier 3,Matched,Low,Not Required,0.0,No,6.0,Willing,Placed,Senior,Medium
33,Male,74.29788756,74.95356278,73.811462,Others,58.6623782,61.99942744,67.05654294,78.35242741,3,No,3,Not Willing,Relevant,4.746420705,8.723060669,Tier 3,Matched,Medium,Not Required,15.0,No,0.0,Not Willing,Not Placed,Senior,Medium
26,Female,64.03768494,66.94217729,79.8533991,Others,77.49731288,70.1271381,73.05817458,82.01053372,3,Yes,1,Not Willing,Not Relevant,3.066025331,14.96521017,Tier 3,Not Matched,Low,Not Required,60.0,No,0.0,Willing,Not Placed,Junior,High
28,Female,94.62416848,71.64750356,76.86794144,Others,50.96259279,47.3501342,54.82988133,88.77484816,1,No,0,Not Willing,Relevant,8.247254349,6.566419868,Tier 3,Matched,High,Required,15.0,Yes,0.0,Not Willing,Not Placed,Junior,Medium
21,Female,72.39317399,65.57926947,74.68902042,Computer Science,85.12722271,77.98718006,60.74044802,72.15747446,3,Yes,0,Not Willing,Not Relevant,3.030923268,3.0,Tier 1,Matched,Medium,Not Required,0.0,No,0.0,Willing,Placed,Fresher,High
25,Male,71.30968467,66.71214355,61.74308209,Mechanical,65.57922435,51.58159926,67.29455507,84.36747745,5,Yes,3,Not Willing,Relevant,5.882474925,11.33333342,Tier 1,Not Matched,Low,Not Required,0.0,No,0.0,Willing,Placed,Junior,Medium
23,Male,55.45008191,68.00651576,85.61621778,Electronics,69.86842625,46.52624953,71.69226737,75.2466142,1,Yes,5,Not Willing,Relevant,4.863983957,5.185323162,Tier 1,Matched,Low,Not Required,0.0,No,0.0,Not Willing,Placed,Junior,Medium
32,Male,51.80957579,53.80795467,75.90142311,Information Technology,61.4297925,72.84956042,68.11473435,66.68725244,2,No,4,Not Willing,Relevant,3.41461205,8.527874904,Tier 2,Matched,Medium,Not Required,15.0,No,0.0,Willing,Placed,Senior,Medium
28,Female,64.98206696,66.06150521,68.74696804,Information Technology,60.78330913,62.119315,77.42336104,71.28715405,2,No,0,Not Willing,Not Relevant,6.778463357,7.153755709,Tier 3,Matched,High,Not Required,0.0,No,0.0,Not Willing,Not Placed,Junior,Medium
31,Female,65.71490819,69.73340359,88.34501242,Computer Science,79.240781,100.0,65.68538406,70.37924463,3,Yes,5,Not Willing,Relevant,2.576017769,4.392678877,Tier 1,Not Matched,Low,Not Required,0.0,No,3.0,Not Willing,Placed,Senior,High
26,Female,64.31473573,74.30888004,85.52235821,Information Technology,76.77935874,59.95152705,73.47071526,84.26923863,1,Yes,2,Not Willing,Relevant,6.95235105,4.393810034,Tier 2,Matched,Medium,Not Required,0.0,No,3.0,Willing,Placed,Junior,High
34,Male,68.69954435,69.27478238,65.92650713,Information Technology,93.77741652,65.77432951,80.30674913,85.7890099,1,Yes,2,Willing,Not Relevant,3.728342265,3.0,Tier 2,Matched,High,Not Required,0.0,No,0.0,Willing,Placed,Senior,High
22,Female,54.23336905,57.62696495,75.48450369,Others,55.99523664,54.21532479,76.01076491,69.40154439,3,Yes,5,Willing,Relevant,6.363907294,10.26497552,Tier 2,Matched,Medium,Not Required,0.0,No,0.0,Willing,Not Placed,Fresher,Medium
33,Male,74.89743413,64.10302766,66.16864074,Mechanical,89.60182274,70.51973106,65.90034223,75.45636409,1,No,5,Not Willing,Relevant,3.143949232,11.2375649,Tier 1,Matched,Medium,Not Required,0.0,No,0.0,Willing,Placed,Senior,High
27,Male,69.59595305,70.7590365,67.92231193,Others,61.81630476,40.78259815,86.11109664,63.58739639,5,No,0,Not Willing,Not Relevant,6.026675458,10.57736114,Tier 2,Matched,Low,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
27,Female,73.64943452,66.81296271,66.20694732,Computer Science,82.05930308,41.29768468,71.42867258,81.7694434,2,No,3,Not Willing,Not Relevant,5.512090172,8.734267473,Tier 2,Matched,High,Not Required,0.0,Yes,6.0,Willing,Not Placed,Junior,High
33,Male,72.18724241,56.72715508,80.6620287,Information Technology,75.86854419,79.80634735,64.96680388,82.5175825,0,No,4,Willing,Relevant,8.494527976,7.417153037,Tier 2,Matched,Medium,Required,60.0,No,0.0,Not Willing,Placed,Senior,High
25,Male,63.71547124,72.01438305,74.86078569,Mechanical,77.13428434,63.3082288,79.15067617,92.55951558,1,Yes,0,Willing,Relevant,2.750337816,7.688968507,Tier 1,Matched,Medium,Not Required,60.0,No,6.0,Willing,Not Placed,Junior,High
28,Female,73.00885957,83.57747703,63.52152584,Mechanical,68.74147989,60.97492666,58.22027284,74.80848113,0,No,0,Willing,Not Relevant,3.044662902,14.05084725,Tier 2,Matched,Medium,Not Required,0.0,No,0.0,Willing,Not Placed,Junior,Medium
34,Male,69.97121038,55.91659771,69.48916238,Electronics,68.82538763,49.30988022,59.32832462,76.62996659,1,Yes,0,Not Willing,Not Relevant,2.176493761,6.237431719,Tier 2,Matched,Low,Not Required,60.0,No,3.0,Willing,Not Placed,Senior,Medium
25,Female,64.14919223,76.54687752,71.9423012,Computer Science,49.97599398,51.90082185,45.0,83.04343081,3,Yes,1,Not Willing,Relevant,1.0,4.99642491,Tier 3,Matched,Low,Not Required,30.0,No,6.0,Willing,Not Placed,Junior,Low
21,Female,78.02809831,64.39685711,62.39044971,Information Technology,57.668525,65.39510152,84.32778356,73.37397427,2,No,3,Not Willing,Relevant,4.191951289,4.784747549,Tier 2,Matched,Medium,Not Required,0.0,Yes,0.0,Not Willing,Not Placed,Fresher,Medium
29,Female,80.32236049,82.57906882,70.77953869,Others,88.08634061,67.43472333,52.27159296,100.0,2,Yes,0,Not Willing,Relevant,3.676106412,6.266271436,Tier 1,Matched,Medium,Required,0.0,Yes,0.0,Willing,Placed,Senior,High
24,Male,70.98705581,66.33136391,73.19252853,Electronics,41.41416239,71.61677778,81.69058562,55.71503658,1,Yes,1,Willing,Not Relevant,6.856916649,12.35545032,Tier 3,Matched,Low,Not Required,0.0,No,0.0,Not Willing,Not Placed,Junior,Low
33,Female,68.78213354,76.64723155,69.86587065,Electronics,87.29833816,83.49397649,77.81405144,69.83442076,4,No,4,Willing,Relevant,3.61165233,3.0,Tier 2,Matched,Medium,Required,0.0,No,18.0,Willing,Placed,Senior,High
22,Female,67.84930893,74.77878903,74.06774503,Information Technology,71.71638098,76.45366261,61.17325376,80.80628923,2,No,1,Not Willing,Relevant,10.06643333,15.12746,Tier 3,Matched,Medium,Required,15.0,No,6.0,Willing,Not Placed,Fresher,Medium
24,Female,69.97121038,63.30743151,73.32595152,Others,70.81007899,75.67815941,66.69110443,51.21916315,1,No,0,Willing,Not Relevant,4.401739236,10.27927417,Tier 2,Matched,Medium,Required,60.0,No,0.0,Not Willing,Not Placed,Junior,Medium
34,Male,88.7073375,75.06843396,76.01385039,Mechanical,48.06853077,61.28461264,69.35356389,87.69013512,1,Yes,1,Not Willing,Relevant,9.425144634,8.867741871,Tier 1,Matched,Low,Required,0.0,No,0.0,Willing,Not Placed,Senior,Low
33,Male,64.87389501,66.70772702,90.22893301,Information Technology,72.56940903,74.5795484,56.16099013,81.38243447,0,No,1,Not Willing,Not Relevant,4.414707795,4.98881272,Tier 2,Matched,Low,Not Required,0.0,Yes,6.0,Willing,Not Placed,Senior,Medium
29,Male,74.29444617,62.70695592,81.16418165,Others,56.25657987,74.88039735,63.93305194,71.10055572,1,Yes,2,Not Willing,Not Relevant,4.689849948,6.783585229,Tier 1,Matched,Medium,Required,0.0,No,12.0,Willing,Not Placed,Senior,Medium
22,Female,72.8740416,67.19953309,67.18492081,Electronics,83.81793758,71.68579842,65.52502655,65.25403295,0,No,2,Not Willing,Not Relevant,6.123636501,13.67719785,Tier 1,Matched,Low,Not Required,0.0,No,3.0,Willing,Placed,Fresher,High
24,Female,78.42033245,69.24022377,72.4676602,Mechanical,52.90979315,78.40140787,69.86452047,92.35267179,0,Yes,1,Not Willing,Relevant,3.179827257,4.843439264,Tier 1,Matched,Medium,Required,30.0,No,6.0,Not Willing,Not Placed,Junior,Medium
22,Female,69.67979868,82.30297374,76.03562048,Computer Science,65.74274488,65.37802577,52.80102048,75.19931218,1,No,0,Not Willing,Relevant,7.627707525,12.07734735,Tier 1,Matched,Medium,Not Required,0.0,No,18.0,Willing,Not Placed,Fresher,Medium
25,Male,72.75407267,72.95204718,55.45151764,Others,66.6880587,52.49851093,75.71511089,69.34601861,5,No,1,Not Willing,Relevant,3.231934914,7.987068661,Tier 2,Matched,Medium,Not Required,60.0,No,12.0,Willing,Not Placed,Junior,Medium
23,Female,63.72552356,57.44018582,85.9133245,Information Technology,91.14665084,75.01312256,61.82234473,66.52475554,4,Yes,0,Willing,Relevant,3.708557646,8.560285903,Tier 1,Matched,Low,Not Required,0.0,No,3.0,Willing,Placed,Junior,High
30,Female,65.43870736,78.01255445,74.37204821,Mechanical,65.85927741,72.30141659,62.98870094,79.23413891,0,No,2,Willing,Not Relevant,5.336724297,9.038848937,Tier 2,Matched,Medium,Not Required,30.0,No,0.0,Willing,Placed,Senior,Medium
22,Male,69.47523732,70.39342449,68.12612787,Others,48.98691837,65.27243742,68.26743203,83.85120898,3,No,3,Not Willing,Relevant,7.238766682,4.700936704,Tier 3,Matched,High,Not Required,60.0,No,12.0,Not Willing,Not Placed,Fresher,Low
34,Male,56.91957768,73.60578144,62.86139516,Computer Science,87.25724125,58.06419495,58.04374554,68.11397283,1,Yes,1,Willing,Relevant,5.181428458,10.18468204,Tier 2,Matched,Low,Not Required,0.0,No,3.0,Willing,Placed,Senior,High
29,Female,66.97182154,75.26939774,76.39106274,Mechanical,64.17608191,64.04936161,74.7810418,57.53082237,2,Yes,0,Willing,Not Relevant,6.019314266,4.57917619,Tier 1,Matched,Medium,Required,90.0,No,0.0,Not Willing,Not Placed,Senior,Medium
25,Female,73.66589505,81.12300638,64.2025452,Computer Science,68.57308912,76.52133708,48.97891828,98.35303786,2,Yes,3,Not Willing,Relevant,3.921509648,14.45998576,Tier 2,Not Matched,Low,Required,0.0,No,12.0,Willing,Not Placed,Junior,Medium
30,Female,79.59367701,67.28226068,74.16471353,Information Technology,66.77310646,81.17155168,68.71122917,51.88626482,0,No,0,Not Willing,Relevant,4.230819613,12.98276519,Tier 2,Not Matched,Medium,Not Required,0.0,No,0.0,Not Willing,Not Placed,Senior,Medium
25,Male,65.7464035,67.16122523,74.40474518,Others,52.74123953,63.10141535,56.75339179,58.7946887,1,Yes,3,Not Willing,Not Relevant,5.358759318,7.700831019,Tier 2,Not Matched,Medium,Not Required,30.0,No,0.0,Willing,Not Placed,Junior,Medium
21,Male,69.37487165,56.04749746,71.52274314,Computer Science,70.23643974,53.22620304,73.18811731,84.41123083,2,No,1,Not Willing,Not Relevant,6.854906605,8.60599322,Tier 2,Matched,Medium,Not Required,0.0,No,0.0,Willing,Placed,Fresher,Medium
